date,open,high,low,close,adjusted_close,volume
2020-02-10,1.5836,1.5999,1.544,1.5741,1.5741,0
2020-02-11,1.5741,1.6067,1.574,1.6059,1.6059,0
2020-02-12,1.6059,1.6421,1.5981,1.6369,1.6369,0
2020-02-13,1.6369,1.6369,1.5695,1.618,1.618,0
2020-02-14,1.618,1.618,1.5721,1.5883,1.5883,0
2020-02-18,1.5883,1.5883,1.5415,1.5619,1.5619,0
2020-02-19,1.5619,1.584,1.5492,1.5662,1.5662,0
2020-02-20,1.5662,1.5841,1.5085,1.5186,1.5186,0
2020-02-21,1.5186,1.5263,1.4393,1.4746,1.4746,0
2020-02-24,1.4746,1.4814,1.3546,1.3738,1.3738,0
2020-02-25,1.3738,1.4182,1.3088,1.3538,1.3538,0
2020-02-26,1.3538,1.3838,1.2997,1.3329,1.3329,0
2020-02-27,1.3329,1.3329,1.2425,1.264,1.264,0
2020-02-28,1.264,1.2828,1.0988,1.156,1.156,0
2020-03-02,1.156,1.1665,1.0306,1.1665,1.1665,0
2020-03-03,1.1665,1.1714,0.9187,0.9974,0.9974,0
2020-03-04,0.9974,1.0644,0.9329,1.0619,1.0619,0
2020-03-05,1.0619,1.0619,0.8984,0.9152,0.9152,0
2020-03-06,0.9152,0.9155,0.6627,0.767,0.767,0
2020-03-09,0.767,0.767,0.3802,0.5685,0.5685,0
2020-03-10,0.5685,0.8109,0.5652,0.8093,0.8093,0
2020-03-11,0.8093,0.8903,0.6472,0.8719,0.8719,0
2020-03-12,0.8719,0.9086,0.6486,0.7939,0.7939,0
2020-03-13,0.7939,1.0153,0.7224,0.9813,0.9813,0
2020-03-16,0.9813,0.9813,0.6313,0.734,0.734,0
2020-03-17,0.7332,1.0956,0.7332,1.0825,1.0825,0
2020-03-18,1.0825,1.2711,0.9906,1.185,1.185,0
2020-03-19,1.185,1.2661,1.0464,1.1577,1.1577,0
2020-03-20,1.1577,1.1577,0.8518,0.8542,0.8542,0
2020-03-23,0.8542,0.8542,0.6948,0.788,0.788,0
2020-03-24,0.788,0.8931,0.7743,0.8483,0.8483,0
2020-03-25,0.8483,0.8825,0.7765,0.8617,0.8617,0
2020-03-26,0.8617,0.8617,0.7644,0.8519,0.8519,0
2020-03-27,0.8503,0.8578,0.67,0.6833,0.6833,0
2020-03-30,0.6833,0.7257,0.5993,0.7225,0.7225,0
2020-03-31,0.7225,0.7247,0.6483,0.6774,0.6774,0
2020-04-01,0.6774,0.6774,0.5747,0.5817,0.5817,0
2020-04-02,0.5817,0.6401,0.5667,0.5947,0.5947,0
2020-04-03,0.5947,0.6151,0.5675,0.5963,0.5963,0
2020-04-06,0.5963,0.6911,0.5963,0.6777,0.6777,0
2020-04-07,0.6777,0.79,0.672,0.7154,0.7154,0
2020-04-08,0.7154,0.7898,0.6994,0.7699,0.7699,0
2020-04-09,0.7699,0.7851,0.7118,0.7292,0.7292,0
2020-04-13,0.7292,0.7698,0.7189,0.7674,0.7674,0
2020-04-14,0.7674,0.7752,0.7266,0.7537,0.7537,0
2020-04-15,0.7537,0.755,0.6207,0.6372,0.6372,0
2020-04-16,0.6372,0.6574,0.5907,0.6236,0.6236,0
2020-04-17,0.6236,0.6907,0.5907,0.6434,0.6434,0
2020-04-20,0.6434,0.6526,0.6007,0.6077,0.6077,0
2020-04-21,0.6077,0.6232,0.5441,0.5699,0.5699,0
2020-04-22,0.5699,0.6364,0.5485,0.6262,0.6262,0
2020-04-23,0.6262,0.6354,0.5906,0.6086,0.6086,0
2020-04-24,0.6086,0.6221,0.5828,0.6056,0.6056,0
2020-04-27,0.6056,0.6685,0.603,0.6637,0.6637,0
2020-04-28,0.6637,0.6722,0.5988,0.6153,0.6153,0
2020-04-29,0.6153,0.6482,0.5789,0.6285,0.6285,0
2020-04-30,0.6285,0.6496,0.5779,0.6441,0.6441,0
2020-05-01,0.6441,0.6466,0.5937,0.6158,0.6158,0
2020-05-04,0.6158,0.6511,0.5966,0.6408,0.6408,0
2020-05-05,0.6408,0.677,0.635,0.6635,0.6635,0
2020-05-06,0.6635,0.747,0.6635,0.7054,0.7054,0
2020-05-07,0.7054,0.7148,0.6219,0.6385,0.6385,0
2020-05-08,0.6385,0.6919,0.6149,0.6895,0.6895,0
2020-05-11,0.6895,0.7284,0.671,0.7148,0.7148,0
2020-05-12,0.7148,0.725,0.6636,0.6708,0.6708,0
2020-05-13,0.6708,0.6727,0.6298,0.6492,0.6492,0
2020-05-14,0.6492,0.6525,0.6024,0.6202,0.6202,0
2020-05-15,0.6202,0.6501,0.5944,0.646,0.646,0
2020-05-18,0.646,0.7421,0.6379,0.7282,0.7282,0
2020-05-19,0.7282,0.7388,0.6842,0.6964,0.6964,0
2020-05-20,0.6964,0.7233,0.6696,0.6826,0.6826,0
2020-05-21,0.6826,0.6899,0.655,0.6728,0.6728,0
2020-05-22,0.6728,0.6753,0.6274,0.6607,0.6607,0
2020-05-26,0.6607,0.7153,0.6534,0.7006,0.7006,0
2020-05-27,0.7006,0.7284,0.664,0.6867,0.6867,0
2020-05-28,0.6867,0.7153,0.6737,0.6949,0.6949,0
2020-05-29,0.6949,0.6949,0.642,0.6591,0.6591,0
2020-06-01,0.6591,0.6934,0.6388,0.6599,0.6599,0
2020-06-02,0.6599,0.6909,0.6477,0.6852,0.6852,0
2020-06-03,0.6852,0.7713,0.6852,0.745,0.745,0
2020-06-04,0.745,0.8325,0.7368,0.8276,0.8276,0
2020-06-05,0.8276,0.9538,0.8029,0.9018,0.9018,0
2020-06-08,0.9018,0.9287,0.861,0.8819,0.8819,0
2020-06-09,0.8819,0.8819,0.8071,0.8287,0.8287,0
2020-06-10,0.8287,0.8337,0.7222,0.7247,0.7247,0
2020-06-11,0.7247,0.7297,0.6486,0.6731,0.6731,0
2020-06-12,0.6731,0.7207,0.6682,0.7043,0.7043,0
2020-06-15,0.7043,0.7298,0.6535,0.7298,0.7298,0
2020-06-16,0.7298,0.7826,0.7249,0.757,0.757,0
2020-06-17,0.757,0.7661,0.7241,0.7339,0.7339,0
2020-06-18,0.7339,0.7406,0.6896,0.7093,0.7093,0
2020-06-19,0.7093,0.7415,0.6847,0.6995,0.6995,0
2020-06-22,0.6995,0.7102,0.6741,0.7061,0.7061,0
2020-06-23,0.7061,0.7333,0.6831,0.7193,0.7193,0
2020-06-24,0.7193,0.73,0.6806,0.6831,0.6831,0
2020-06-25,0.6831,0.6897,0.661,0.6848,0.6848,0
2020-06-26,0.6848,0.6848,0.6324,0.6471,0.6471,0
2020-06-29,0.6471,0.6569,0.625,0.625,0.625,0
2020-06-30,0.625,0.666,0.616,0.6545,0.6545,0
2020-07-01,0.6545,0.7063,0.6545,0.6783,0.6783,0
2020-07-02,0.6783,0.7121,0.6652,0.6734,0.6734,0
2020-07-06,0.6734,0.7105,0.6718,0.6792,0.6792,0
2020-07-07,0.6792,0.6915,0.6373,0.6463,0.6463,0
2020-07-08,0.6463,0.6751,0.6381,0.666,0.666,0
2020-07-09,0.666,0.666,0.5964,0.6086,0.6086,0
2020-07-10,0.6086,0.648,0.5719,0.6455,0.6455,0
2020-07-13,0.6455,0.6661,0.6152,0.6193,0.6193,0
2020-07-14,0.6193,0.6348,0.6021,0.6258,0.6258,0
2020-07-15,0.6258,0.6595,0.6143,0.6316,0.6316,0
2020-07-16,0.6316,0.6332,0.5955,0.6193,0.6193,0
2020-07-17,0.6193,0.6365,0.5971,0.634,0.634,0
2020-07-20,0.634,0.634,0.6037,0.6151,0.6151,0
2020-07-21,0.6151,0.6275,0.5938,0.602,0.602,0
2020-07-22,0.602,0.6086,0.5807,0.5971,0.5971,0
2020-07-23,0.5971,0.5995,0.5676,0.5848,0.5848,0
2020-07-24,0.5848,0.5954,0.5569,0.5913,0.5913,0
2020-07-27,0.5913,0.6127,0.5692,0.6118,0.6118,0
2020-07-28,0.6118,0.6349,0.5765,0.5815,0.5815,0
2020-07-29,0.5815,0.5954,0.5642,0.5765,0.5765,0
2020-07-30,0.5765,0.5814,0.5438,0.556,0.556,0
2020-07-31,0.556,0.5601,0.5217,0.5347,0.5347,0
2020-08-03,0.5347,0.5699,0.5306,0.5592,0.5592,0
2020-08-04,0.5592,0.5633,0.502,0.5085,0.5085,0
2020-08-05,0.5085,0.5584,0.5053,0.5551,0.5551,0
2020-08-06,0.5551,0.5551,0.5052,0.5403,0.5403,0
2020-08-07,0.5403,0.5764,0.5182,0.5682,0.5682,0
2020-08-10,0.5682,0.5862,0.5435,0.5829,0.5829,0
2020-08-11,0.5829,0.6623,0.5698,0.644,0.644,0
2020-08-12,0.644,0.6914,0.6283,0.6789,0.6789,0
2020-08-13,0.6789,0.728,0.6525,0.7231,0.7231,0
2020-08-14,0.7231,0.7257,0.6874,0.7094,0.7094,0
2020-08-17,0.7069,0.7175,0.6622,0.6915,0.6915,0
2020-08-18,0.6915,0.6923,0.6533,0.6647,0.6647,0
2020-08-19,0.6647,0.6907,0.6436,0.6834,0.6834,0
2020-08-20,0.6834,0.6842,0.6363,0.6517,0.6517,0
2020-08-21,0.6517,0.6615,0.6242,0.6363,0.6363,0
2020-08-24,0.6363,0.659,0.621,0.6582,0.6582,0
2020-08-25,0.6582,0.7104,0.655,0.6875,0.6875,0
2020-08-26,0.6875,0.7194,0.6859,0.6965,0.6965,0
2020-08-27,0.6965,0.7612,0.655,0.7546,0.7546,0
2020-08-28,0.7546,0.7885,0.7121,0.7195,0.7195,0
2020-08-31,0.7195,0.7433,0.6901,0.7064,0.7064,0
2020-09-01,0.7064,0.7294,0.6673,0.6779,0.6779,0
2020-09-02,0.6779,0.6942,0.6388,0.6469,0.6469,0
2020-09-03,0.6469,0.6689,0.608,0.6388,0.6388,0
2020-09-04,0.6388,0.7238,0.6299,0.7213,0.7213,0
2020-09-08,0.7213,0.723,0.6429,0.678,0.678,0
2020-09-09,0.678,0.7074,0.6616,0.705,0.705,0
2020-09-10,0.705,0.7198,0.6747,0.6796,0.6796,0
2020-09-11,0.6796,0.6936,0.6674,0.6707,0.6707,0
2020-09-14,0.6707,0.6813,0.656,0.6789,0.6789,0
2020-09-15,0.6789,0.6936,0.6674,0.6822,0.6822,0
2020-09-16,0.6822,0.7018,0.6617,0.6977,0.6977,0
2020-09-17,0.6977,0.6986,0.6462,0.6928,0.6928,0
2020-09-18,0.6928,0.7027,0.6683,0.7011,0.7011,0
2020-09-21,0.7011,0.7011,0.6495,0.6683,0.6683,0
2020-09-22,0.6683,0.679,0.661,0.6757,0.6757,0
2020-09-23,0.6757,0.6938,0.6585,0.6757,0.6757,0
2020-09-24,0.6757,0.6798,0.6618,0.6692,0.6692,0
2020-09-25,0.6692,0.679,0.652,0.6577,0.6577,0
2020-09-28,0.6577,0.6766,0.6553,0.661,0.661,0
2020-09-29,0.661,0.6643,0.6389,0.6536,0.6536,0
2020-09-30,0.6536,0.7021,0.6414,0.684,0.684,0
2020-10-01,0.684,0.7195,0.6627,0.6775,0.6775,0
2020-10-02,0.6775,0.7171,0.6496,0.6981,0.6981,0
2020-10-05,0.6981,0.7909,0.6619,0.7884,0.7884,0
2020-10-06,0.7884,0.7893,0.7312,0.7428,0.7428,0
2020-10-07,0.7428,0.7993,0.7378,0.7951,0.7951,0
2020-10-08,0.7951,0.7951,0.7569,0.781,0.781,0
2020-10-09,0.781,0.7996,0.7571,0.777,0.777,0
2020-10-13,0.777,0.7779,0.719,0.7314,0.7314,0
2020-10-14,0.7314,0.7364,0.7066,0.7306,0.7306,0
2020-10-15,0.7306,0.7406,0.6942,0.7372,0.7372,0
2020-10-16,0.7372,0.7548,0.7207,0.7456,0.7456,0
2020-10-19,0.7456,0.7815,0.7456,0.7715,0.7715,0
2020-10-20,0.7715,0.8049,0.7649,0.7891,0.7891,0
2020-10-21,0.7891,0.831,0.7891,0.8234,0.8234,0
2020-10-22,0.8234,0.8756,0.8076,0.8664,0.8664,0
2020-10-23,0.8664,0.8699,0.832,0.8421,0.8421,0
2020-10-26,0.8421,0.8505,0.786,0.8044,0.8044,0
2020-10-27,0.8044,0.8086,0.7668,0.7751,0.7751,0
2020-10-28,0.7751,0.7852,0.7493,0.7718,0.7718,0
2020-10-29,0.7718,0.8407,0.7718,0.8272,0.8272,0
2020-10-30,0.8272,0.8822,0.8055,0.8788,0.8788,0
2020-11-02,0.8788,0.8788,0.8291,0.8569,0.8569,0
2020-11-03,0.8569,0.8993,0.8443,0.8976,0.8976,0
2020-11-04,0.8976,0.9368,0.7145,0.7688,0.7688,0
2020-11-05,0.7688,0.8032,0.7212,0.7705,0.7705,0
2020-11-06,0.7705,0.8387,0.7572,0.8151,0.8151,0
2020-11-09,0.8151,0.9705,0.7975,0.9346,0.9346,0
2020-11-10,0.9346,0.9707,0.91,0.9638,0.9638,0
2020-11-12,0.9793,0.9793,0.875,0.884,0.884,0
2020-11-13,0.884,0.9028,0.866,0.8946,0.8946,0
2020-11-16,0.8946,0.9283,0.8734,0.9045,0.9045,0
2020-11-17,0.9045,0.916,0.8595,0.8595,0.8595,0
2020-11-18,0.8595,0.8914,0.8382,0.8725,0.8725,0
2020-11-19,0.8725,0.8725,0.8268,0.835,0.835,0
2020-11-20,0.835,0.848,0.8211,0.8292,0.8292,0
2020-11-23,0.8292,0.8676,0.8251,0.8545,0.8545,0
2020-11-24,0.8545,0.8898,0.8545,0.8824,0.8824,0
2020-11-25,0.8824,0.898,0.8578,0.8857,0.8857,0
2020-11-27,0.8857,0.8857,0.843,0.8455,0.8455,0
2020-11-30,0.8455,0.8602,0.834,0.8447,0.8447,0
2020-12-01,0.8447,0.9459,0.8389,0.9285,0.9285,0
2020-12-02,0.9285,0.9641,0.912,0.9351,0.9351,0
2020-12-03,0.9351,0.9459,0.8972,0.9096,0.9096,0
2020-12-04,0.9096,0.9858,0.9063,0.97,0.97,0
2020-12-07,0.97,0.9717,0.9236,0.9261,0.9261,0
2020-12-08,0.9261,0.941,0.903,0.9187,0.9187,0
2020-12-09,0.9187,0.9576,0.9187,0.9419,0.9419,0
2020-12-10,0.9419,0.9427,0.8997,0.9071,0.9071,0
2020-12-11,0.9071,0.9163,0.8767,0.8973,0.8973,0
2020-12-14,0.8973,0.9362,0.889,0.8956,0.8956,0
2020-12-15,0.8956,0.9229,0.8874,0.913,0.913,0
2020-12-16,0.913,0.9512,0.9023,0.9163,0.9163,0
2020-12-17,0.9163,0.9445,0.8948,0.9371,0.9371,0
2020-12-18,0.9371,0.9562,0.9147,0.9463,0.9463,0
2020-12-21,0.9463,0.9463,0.8866,0.9363,0.9363,0
2020-12-22,0.9363,0.9405,0.9181,0.9197,0.9197,0
2020-12-23,0.9197,0.9688,0.9081,0.9496,0.9496,0
2020-12-24,0.9496,0.9556,0.9331,0.9331,0.9331,0
2020-12-28,0.9331,0.9639,0.9214,0.9264,0.9264,0
2020-12-29,0.9264,0.9531,0.9264,0.9381,0.9381,0
2020-12-30,0.9406,0.9581,0.924,0.9265,0.9265,0
2020-12-31,0.9265,0.9323,0.9124,0.919,0.919,0
2021-01-04,0.919,0.9574,0.9032,0.9174,0.9174,0
2021-01-05,0.9174,0.9691,0.9174,0.9566,0.9566,0
2021-01-06,0.9566,1.0592,0.9432,1.0389,1.0389,0
